Date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2008-07-26 00:00:00,22,31.4,26.5,81,30,6.3,7,360,1,N 
2008-07-27 00:00:00,22,30.8,25.6,89,77,5.4,4,135,1,N 
2008-07-28 00:00:00,22,31,26.6,85,8888,4.1,9,360,1,N 
2008-07-29 00:00:00,21,31,25.8,84,47,4.2,6,360,0,SE
2008-07-30 00:00:00,21,31,25.5,83,1,5.5,4,90,1,N 
2008-07-31 00:00:00,22,27.2,24.7,91,0,0,4,45,1,N 
2008-08-01 00:00:00,21,31.4,25.8,80,8888,7.2,6,360,1,SW
2008-08-02 00:00:00,21,31.4,26.4,84,6,4.3,6,360,0,N 
2008-08-03 00:00:00,22,27.2,24.3,92,0,0,3,360,0,N 
2008-08-04 00:00:00,21,30,25.4,82,1,3,4,360,1,N 
2008-08-05 00:00:00,22,31.2,26,82,1,4.8,7,360,1,N 
2008-08-06 00:00:00,22,29.2,24.7,88,9,3,6,360,2,N 
2008-08-07 00:00:00,21,30.2,25.7,80,3,8,7,360,1,N 
2008-08-08 00:00:00,20,31,25.4,81,0,5.4,3,360,1,N 
2008-08-09 00:00:00,21,28.6,24.1,90,6,0.6,6,360,1,N 
2008-08-10 00:00:00,21,27.4,24.2,92,46,0,6,360,0,N 
2008-08-11 00:00:00,21,26,23.6,93,9,0,5,360,0,SW
2008-08-12 00:00:00,19,30.8,24.7,82,4,3,4,45,0,N 
2008-08-13 00:00:00,20,31,25.5,84,0,3.5,6,45,1,N 
2008-08-14 00:00:00,21,30.8,25.9,83,8888,2.2,9,90,2,N 
2008-08-15 00:00:00,20,29,24.5,90,86,1.4,6,360,1,N 
2008-08-16 00:00:00,21,30.4,24.4,90,3,2.7,12,360,1,N 
2008-08-17 00:00:00,21,30.2,25.4,88,20,2.8,6,360,1,N 
2008-08-18 00:00:00,21,28.8,25.1,90,20,0.3,4,360,2,N 
2008-08-19 00:00:00,21,30.4,25.7,82,12,4.2,6,90,1,N 
2008-08-20 00:00:00,22,31,26.1,83,11,5.8,7,45,1,SE
2008-08-21 00:00:00,22,30.2,25.2,90,28,2.7,4,360,0,N 
2008-08-22 00:00:00,22,30.6,25.7,86,14,3.7,4,360,1,N 
2008-08-23 00:00:00,22,29.6,24.3,93,10,2.8,7,360,1,SW
2008-08-24 00:00:00,22,31.6,26.4,84,7,4.3,7,360,1,W 
2008-08-25 00:00:00,22,30,25.4,91,8,0,7,360,1,N 
2008-08-26 00:00:00,22,29.8,24.9,92,48,1,6,360,0,N 
2008-08-27 00:00:00,21,31.8,26.5,82,19,5.5,9,360,1,N 
2008-08-28 00:00:00,22,32,26.4,82,6,4.4,7,90,1,N 
2008-08-29 00:00:00,23,31.2,26.4,83,0,0.8,6,360,1,N 
2008-08-30 00:00:00,22,31.4,26.6,80,8888,1.9,6,225,2,N 
2008-08-31 00:00:00,22,27.8,25.1,88,2,0,3,360,0,N 
2008-09-01 00:00:00,22,32.6,26.3,82,8888,6,6,225,1,SE
2008-09-02 00:00:00,22,30.6,27.7,85,8,2.7,8,270,1,N 
2008-09-03 00:00:00,22,31.4,26,86,3,2.6,6,45,1,S 
2008-09-04 00:00:00,20,27,24.4,94,21,0,7,45,1,N 
2008-09-05 00:00:00,21,31,25.5,80,75,3.7,6,45,2,N 
2008-09-06 00:00:00,22,30.8,25.8,83,1,3.6,7,45,1,N 
2008-09-07 00:00:00,19,29.8,25.9,87,8888,0.8,5,360,2,N 
2008-09-08 00:00:00,21,31.2,25.2,82,65,5.8,10,45,1,N 
2008-09-09 00:00:00,22,32.1,26.9,77,8888,5.8,6,360,1,N 
2008-09-10 00:00:00,22,30.8,25.7,86,6,2.6,5,360,1,S 
2008-09-11 00:00:00,22,32,26.3,79,2,3,9,45,0,N 
2008-09-12 00:00:00,22,33.2,27.3,81,1,7.1,6,360,2,N 
2008-09-13 00:00:00,23,32.8,27.1,77,0,8,6,360,1,SE
2008-09-14 00:00:00,22,33,27.3,77,0,7.7,6,45,1,N 
2008-09-15 00:00:00,23,32,26.8,72,0,2.4,6,360,1,E 
2008-09-16 00:00:00,22,32.1,26.5,85,1,4.2,6,45,1,SW
2008-09-17 00:00:00,21,32,25.9,81,0,5.8,6,360,3,N 
2008-09-18 00:00:00,21,31.2,25.9,76,8888,1.8,9,360,1,N 
2008-09-19 00:00:00,22,29.8,25.8,83,8888,0,6,360,1,N 
2008-09-20 00:00:00,22,33,27.1,81,0,7,4,360,2,SW
2008-09-21 00:00:00,21,33.2,27.5,75,0,6.7,7,225,2,N 
2008-09-22 00:00:00,24,33.4,26.9,58,0,8,8,45,1,N 
2008-09-23 00:00:00,20,33.8,27.2,67,0,8,8,360,1,N 
2008-09-24 00:00:00,21,33.4,26.9,74,0,8,6,180,1,N 
2008-09-25 00:00:00,22,32.7,27,78,0,6.2,7,45,1,NE
2008-09-26 00:00:00,21,28,24.9,89,0,0.1,6,45,1,N 
2008-09-27 00:00:00,21,33.4,26.6,79,20,7.5,6,360,1,N 
2008-09-28 00:00:00,21,32.4,26.4,80,18,5.3,6,45,1,N 
2008-09-29 00:00:00,22,32.6,26.7,74,0,4.7,6,45,2,N 
2008-09-30 00:00:00,22,32.4,26.5,83,0,5.9,8,360,1,S 
2008-10-01 00:00:00,22,33.2,,81,104,7.8,5,360,1,N 
2008-10-02 00:00:00,22,33.2,27.5,78,1,8,5,360,2,N 
2008-10-03 00:00:00,22,33.8,28.5,73,0,7.8,6,360,1,N 
2008-10-04 00:00:00,23,33,27.8,79,0,7.3,5,360,2,N 
2008-10-05 00:00:00,21,33.8,27.2,79,4,7,7,180,2,SW
2008-10-06 00:00:00,22,32.2,27.1,81,6,3.4,8,360,1,N 
2008-10-07 00:00:00,21,34,27.4,72,8888,8,4,360,1,N 
2008-10-08 00:00:00,23,33.8,27,83,16,7.5,8,45,1,N 
2008-10-09 00:00:00,22,34,27.7,78,36,7.5,8,135,1,N 
2008-10-10 00:00:00,23,32.4,27.5,78,8888,4.2,6,360,2,N 
2008-10-11 00:00:00,21,33.8,27.9,71,0,7.8,6,360,1,S 
2008-10-12 00:00:00,23,33.2,27.4,85,8888,4.7,6,360,1,SW
2008-10-13 00:00:00,24,33.3,27.3,83,10,6.6,9,360,1,N 
2008-10-14 00:00:00,22,32.6,27.2,86,21,4.2,3,360,2,N 
2008-10-15 00:00:00,23,33.4,27.6,83,5,7.3,8,360,1,N 
2008-10-16 00:00:00,23,32.8,27.4,83,1,5.6,8,360,2,SW
2008-10-17 00:00:00,22,34,28.4,79,18,8,7,360,1,SW
2008-10-18 00:00:00,22,33.8,28.4,74,0,7.8,8,225,2,N 
2008-10-19 00:00:00,23,34.2,28.5,77,0,7,6,360,1,N 
2008-10-20 00:00:00,23,35,28.4,74,8888,8,11,360,1,W 
2008-10-21 00:00:00,24,32.2,27.2,88,3,3.2,8,225,1,E 
2008-10-22 00:00:00,23,32.6,27.2,86,7,3.1,6,360,0,SW
2008-10-23 00:00:00,23,33.8,28.1,82,10,5,6,360,1,N 
2008-10-24 00:00:00,23,30.6,26.7,88,34,1.6,7,360,1,W 
2008-10-25 00:00:00,22,32.4,26.2,87,21,5.1,8,45,1,N 
2008-10-26 00:00:00,22,31.4,26,85,27,3.4,6,45,0,N 
2008-10-27 00:00:00,21,28.8,24.9,93,57,0,8,360,2,N 
2008-10-28 00:00:00,21,32.2,26.4,83,7,6.5,6,360,1,N 
2008-10-29 00:00:00,23,32.8,27.6,79,8888,5.4,10,360,1,SE
2008-10-30 00:00:00,22,32,27.2,79,0,3.8,7,360,1,N 
2008-10-31 00:00:00,22,33,26.3,85,5,4.8,7,360,1,N 
2008-11-01 00:00:00,23,33.8,27.1,82,83,7.3,9,360,1,SW
2008-11-02 00:00:00,22,32.8,26.7,88,3,3.1,6,45,1,SW
2008-11-03 00:00:00,23,33.6,27.7,78,22,7.3,8,360,1,SE
2008-11-04 00:00:00,23,32.6,27.6,80,8888,7,7,135,1,N 
2008-11-05 00:00:00,22,33.2,27.4,85,8888,0,8,360,1,N 
2008-11-06 00:00:00,22,33.2,27.8,78,1,5.7,5,360,1,SW
2008-11-07 00:00:00,23,33.2,28,78,5,6.3,3,360,1,N 
2008-11-08 00:00:00,22,32.6,27.1,82,8888,5.5,6,360,2,N 
2008-11-09 00:00:00,22,33.8,26.9,85,19,5.7,6,45,1,N 
2008-11-10 00:00:00,22,33,28.4,80,96,6.2,6,135,1,S 
2008-11-11 00:00:00,23,33.8,28.3,77,8888,7.5,11,180,2,N 
2008-11-12 00:00:00,22,33.6,27.8,84,0,6.1,6,360,2,N 
2008-11-13 00:00:00,22,32.4,26.6,89,103,4.5,6,360,1,N 
2008-11-14 00:00:00,22,33.4,27.9,81,16,5.7,6,180,2,SW
2008-11-15 00:00:00,23,32.8,27,84,46,8,6,360,2,E 
2008-11-16 00:00:00,22,33.5,28.4,75,0,7.3,6,360,1,SW
2008-11-17 00:00:00,22,32.8,27.6,82,4,4.6,6,360,1,N 
2008-11-18 00:00:00,22,33.2,27.8,86,8888,3.8,6,360,0,SW
2008-11-19 00:00:00,22,33.2,27.9,87,46,6.2,4,0,1,N 
2008-11-20 00:00:00,23,33,27,83,22,4.2,4,0,1,SW
2008-11-21 00:00:00,23,33.2,28.1,82,11,6.1,4,0,1,N 
2008-11-22 00:00:00,22,32.2,27.2,84,0,3.2,3,0,1,N 
2008-11-23 00:00:00,22,32.8,26.7,85,5,4.2,8,0,1,N 
2008-11-24 00:00:00,22,33,27.9,79,43,6.6,3,0,1,N 
2008-11-25 00:00:00,22,33,27.1,84,4,3.5,3,0,1,N 
2008-11-26 00:00:00,22,31,25.8,88,95,0.2,3,0,0,N 
2008-11-27 00:00:00,22,32.8,26.4,88,5,3.1,4,0,1,N 
2008-11-28 00:00:00,23,33,27.5,79,5,6,5,0,1,N 
2008-11-29 00:00:00,22,29,26.3,90,2,0,3,0,0,S 
2008-11-30 00:00:00,23,33.8,28.1,81,8888,0.8,3,0,0,N 
2008-12-01 00:00:00,22,29.6,26.7,85,8888,0,3,360,0,S 
2008-12-02 00:00:00,23,32,26.8,85,0,1.9,3,225,1,SW
2008-12-03 00:00:00,22,32.4,26.7,84,4,1.4,10,225,2,N 
2008-12-04 00:00:00,22,32.4,27,85,56,3.2,3,135,1,N 
2008-12-05 00:00:00,23,32.6,27.7,82,0,5.7,7,180,2,E 
2008-12-06 00:00:00,23,33.4,28.2,78,8888,6.9,8,180,1,N 
2008-12-07 00:00:00,23,30.6,27,90,3,0,7,45,1,N 
2008-12-08 00:00:00,22,32.2,26.8,86,66,2.7,8,45,1,N 
2008-12-09 00:00:00,24,32.2,27.8,82,27,7.5,5,225,1,SE
2008-12-10 00:00:00,22,33,26.5,88,39,6.3,7,90,1,S 
2008-12-11 00:00:00,22,33,27.1,82,114,5.5,8,360,1,S 
2008-12-12 00:00:00,22,32.4,26.4,84,0,2.2,4,45,2,SW
2008-12-13 00:00:00,21,33.2,26.3,84,97,5.4,9,90,1,N 
2008-12-14 00:00:00,21,31.8,25.6,86,31,5.9,5,135,1,N 
2008-12-15 00:00:00,23,32.8,27.2,86,29,5.3,5,180,2,N 
2008-12-16 00:00:00,23,32,27.1,86,3,2.5,6,180,1,SW
2008-12-17 00:00:00,24,32,27.3,86,8,3.1,6,360,1,N 
2008-12-18 00:00:00,22,33.2,26.8,84,0,5.7,8,225,1,N 
2008-12-19 00:00:00,22,31.8,27.1,82,61,3.1,21,135,1,N 
2008-12-20 00:00:00,22,32.4,27.2,82,0,3.4,4,135,1,W 
2008-12-21 00:00:00,23,33,27.5,80,0,6.5,6,360,2,E 
2008-12-22 00:00:00,22,32,26.8,87,22,1,7,45,1,N 
2008-12-23 00:00:00,22,32.8,26.2,89,5,4.2,6,180,1,N 
2008-12-24 00:00:00,22,32.4,26.9,84,26,4.3,8,90,1,W 
2008-12-25 00:00:00,23,33.4,27.1,84,7,5.8,8,180,1,N 
2008-12-26 00:00:00,21,31.8,26.2,88,5,1.8,8,135,0,N 
2008-12-27 00:00:00,21,30,25.7,88,10,0,9,360,1,N 
2008-12-28 00:00:00,22,32.6,26.4,82,1,6.4,4,180,1,N 
2008-12-29 00:00:00,22,31.4,25.6,87,0,0.8,7,360,1,SE
2008-12-30 00:00:00,22,32.8,27.3,80,2,6,6,135,1,N 
2008-12-31 00:00:00,22,32.6,26.9,89,0,3.9,4,360,2,N 
2009-01-01 00:00:00,22,33.2,27.8,79,0,6.6,3,180,1,N 
2009-01-02 00:00:00,23,32.8,26.5,82,0,4.2,3,360,0,N 
2009-01-03 00:00:00,22,29.8,26.3,86,12,0,2,360,0,N 
2009-01-04 00:00:00,23,31,27.4,84,1,0.3,2,360,0,N 
2009-01-05 00:00:00,22,34.4,26.9,78,0,6.6,7,180,2,N 
2009-01-06 00:00:00,22,33,28.2,82,15,7.2,3,135,2,SW
2009-01-07 00:00:00,23,33.4,28,83,2,5.8,4,360,1,N 
2009-01-08 00:00:00,22,33.8,26.8,85,27,6.3,4,45,2,N 
2009-01-09 00:00:00,22,33.6,26.4,85,33,4.8,4,360,2,N 
2009-01-10 00:00:00,21,31.2,26.1,85,97,1.4,3,225,2,N 
2009-01-11 00:00:00,21,33.4,27.3,78,12,6.7,4,180,2,S 
2009-01-12 00:00:00,22,33.4,27.7,76,1,5.4,3,180,1,SW
2009-01-13 00:00:00,22,33,27.5,80,1,1,9,135,1,N 
2009-01-14 00:00:00,22,33.2,27.1,76,0,6.2,3,180,1,N 
2009-01-15 00:00:00,22,32.2,27.6,80,8,5.6,4,180,2,N 
2009-01-16 00:00:00,23,32.4,27.7,81,0,1.4,3,90,1,SW
2009-01-17 00:00:00,21,32.5,27.4,78,8888,3.9,3,90,1,N 
2009-01-18 00:00:00,23,33.6,27,81,8888,6.5,8,225,1,N 
2009-01-19 00:00:00,22,33,27,83,12,5,3,180,1,N 
2009-01-20 00:00:00,22,29.8,26.4,84,17,0.2,3,360,1,W 
2009-01-21 00:00:00,22,33.6,27.6,83,8888,5,4,90,2,E 
2009-01-22 00:00:00,22,30,26.9,84,8888,0,2,90,0,N 
2009-01-23 00:00:00,23,33.8,28.4,80,8888,6.4,3,135,1,N 
2009-01-24 00:00:00,23,34.2,28.4,79,8888,7.2,4,135,2,W 
2009-01-25 00:00:00,22,32.4,27,86,35,4.3,4,135,1,N 
2009-01-26 00:00:00,22,33.6,26.7,85,2,6.1,3,135,1,N 
2009-01-27 00:00:00,22,31.4,26.9,84,5,2.2,2,135,0,N 
2009-01-28 00:00:00,22,33.4,26.2,84,0,3.3,4,225,1,N 
2009-01-29 00:00:00,21,33.2,26.1,86,39,4.8,5,360,1,SE
2009-01-30 00:00:00,23,33.2,26.1,87,90,5.8,3,225,2,NE
2009-01-31 00:00:00,22,31.4,26.1,83,29,3.8,3,135,1,N 
2009-02-01 00:00:00,23,31.8,26.8,86,1,2.5,9,360,0,N 
2009-02-02 00:00:00,23,33.6,27.2,80,2,5,9,90,2,N 
2009-02-03 00:00:00,23,33.6,26.2,82,0,2.9,10,360,1,N 
2009-02-04 00:00:00,23,33,27.4,77,8888,6.6,4,360,1,N 
2009-02-05 00:00:00,23,34.2,29,67,0,3.4,4,360,2,N 
2009-02-06 00:00:00,22,32.2,27,77,0,2.7,11,360,1,N 
2009-02-07 00:00:00,22,35.4,28,70,0,8,8,360,2,N 
2009-02-08 00:00:00,23,34,27,74,0,6.5,8,360,2,N 
2009-02-09 00:00:00,22,33.4,27.8,75,0,3.5,6,45,1,NE
2009-02-10 00:00:00,24,32.2,27.4,80,0,1.2,3,360,1,N 
2009-02-11 00:00:00,24,33.8,27.9,75,8888,7.1,6,360,2,N 
2009-02-12 00:00:00,24,34,27,80,0,4.9,4,360,2,N 
2009-02-13 00:00:00,22,29.6,26,,17,0.8,4,360,1,N 
2009-02-14 00:00:00,24,32.5,27.3,79,8888,3.1,5,360,1,N 
2009-02-15 00:00:00,24,30.8,27.1,84,2,0,5,360,1,N 
2009-02-16 00:00:00,23,31.4,26.8,82,8888,3,5,360,1,N 
2009-02-17 00:00:00,24,31.4,26.6,82,0,1.9,3,360,2,N 
2009-02-18 00:00:00,23,32.7,26.4,85,21,6.4,6,360,0,N 
2009-02-19 00:00:00,23,31.2,26.4,84,30,1.9,8,360,0,N 
2009-02-20 00:00:00,24,32.6,27,85,3,5.5,8,360,1,N 
2009-02-21 00:00:00,23,32,27.2,81,1,4.8,6,90,1,N 
2009-02-22 00:00:00,23,32,26.1,88,18,5.4,6,180,1,N 
2009-02-23 00:00:00,22,31.4,26.1,82,8,5.4,4,360,0,S 
2009-02-24 00:00:00,23,31.6,26,87,1,4.3,7,90,1,N 
2009-02-25 00:00:00,23,32.1,26.3,84,6,5,8,180,1,NE
2009-02-26 00:00:00,23,33.5,27,83,5,6.6,6,135,1,N 
2009-02-27 00:00:00,23,33.2,27.9,79,0,5,6,135,1,N 
2009-02-28 00:00:00,24,33.2,26.8,85,3,3.9,6,360,1,N 
2009-03-01 00:00:00,23,33.2,26.1,85,6,0,8,360,1,NE
2009-03-02 00:00:00,23,32.4,27.5,79,8888,4,3,360,1,N 
2009-03-03 00:00:00,24,33,27.2,81,0,3,6,180,1,N 
2009-03-04 00:00:00,24,33,27.1,88,9,5.4,13,135,1,N 
2009-03-05 00:00:00,23,31.2,26.3,87,23,2.4,7,180,1,NE
2009-03-06 00:00:00,23,33,26.6,87,8888,6.8,6,45,1,N 
2009-03-07 00:00:00,24,33,26.9,86,6,6.2,6,360,1,N 
2009-03-08 00:00:00,23,32.8,26.4,86,3,5,7,360,1,N 
2009-03-09 00:00:00,23,32.6,26.2,85,41,5.6,13,180,1,N 
2009-03-10 00:00:00,23,31.4,25.5,81,23,5,8,270,1,N 
2009-03-11 00:00:00,23,31,25.3,89,6,3.8,11,90,1,NE
2009-03-12 00:00:00,22,31.6,25.3,88,109,3,9,90,1,N 
2009-03-13 00:00:00,22,32.2,26.1,87,2,5.2,6,360,2,N 
2009-03-14 00:00:00,23,31.4,25.5,89,46,3.7,11,270,1,N 
2009-03-15 00:00:00,23,32.4,26.1,83,3,4.7,8,225,1,N 
2009-03-16 00:00:00,22,32.2,26.2,85,16,7,8,360,1,N 
2009-03-17 00:00:00,23,32,26,86,1,5.4,7,135,1,N 
2009-03-18 00:00:00,23,31.6,25.7,86,17,5.2,6,225,2,W 
2009-03-19 00:00:00,22,31.8,26.2,88,52,2.2,6,360,2,N 
2009-03-20 00:00:00,23,32.8,26.7,84,39,6,11,135,1,N 
2009-03-21 00:00:00,23,33,27.6,81,0,4.5,7,135,1,SW
2009-03-22 00:00:00,23,33.3,27.5,75,8888,6.7,6,180,2,N 
2009-03-23 00:00:00,22,32,26.7,80,13,3.8,6,225,1,N 
2009-03-24 00:00:00,23,32,26.2,87,2,4.6,3,225,1,N 
2009-03-25 00:00:00,23,31.6,26.2,85,18,4.6,13,180,1,N 
2009-03-26 00:00:00,23,33,27.4,78,1,6.8,11,45,2,SW
2009-03-27 00:00:00,21,32.4,25.4,85,25,5.8,8,225,1,N 
2009-03-28 00:00:00,22,32,25.8,88,35,5,8,360,2,N 
2009-03-29 00:00:00,22,31.8,26.2,84,58,6.5,8,225,1,NE
2009-03-30 00:00:00,23,32,27.3,82,3,7.8,6,135,1,N 
2009-03-31 00:00:00,23,32.6,27.9,77,0,6.4,6,360,1,N 
2009-04-01 00:00:00,23,33.2,27.2,82,1,7.4,7,225,1,N 
2009-04-02 00:00:00,24,33.6,27,84,13,7,8,270,1,NE
2009-04-03 00:00:00,24,33.2,27.6,82,27,5.4,11,45,1,N 
2009-04-04 00:00:00,23,33.2,28.2,78,5,7.9,6,360,1,N 
2009-04-05 00:00:00,23,33.4,27,84,5,7.2,3,180,1,N 
2009-04-06 00:00:00,22,32,26.1,87,13,4.4,7,45,1,SE
2009-04-07 00:00:00,24,31.2,25.4,87,13,3.4,9,270,1,N 
2009-04-08 00:00:00,23,31.4,27.3,80,13,2,8,360,2,N 
2009-04-09 00:00:00,24,32.8,27.1,86,7,7.2,8,135,1,N 
2009-04-10 00:00:00,24,33.4,27.5,84,2,7.2,6,360,2,S 
2009-04-11 00:00:00,23,33.2,28.1,80,1,7,7,360,2,N 
2009-04-12 00:00:00,24,33,26.9,84,6,6.6,8,225,1,N 
2009-04-13 00:00:00,24,33.4,27.4,82,0,4.2,4,225,2,N 
2009-04-14 00:00:00,23,31.8,27.4,84,9,2.6,6,360,1,N 
2009-04-15 00:00:00,24,31.8,27.6,82,0,2.1,4,135,2,E 
2009-04-16 00:00:00,23,33,27.7,82,8888,3.8,6,360,2,N 
2009-04-17 00:00:00,23,33,27.1,82,3,8,8,360,2,N 
2009-04-18 00:00:00,23,28.6,25.5,87,4,0,7,45,0,NE
2009-04-19 00:00:00,24,32,27.3,80,8888,1.5,3,45,0,NE
2009-04-20 00:00:00,23,31.4,27,88,8888,0.6,5,360,1,N 
2009-04-21 00:00:00,23,32.2,26.2,87,18,2.7,5,360,1,N 
2009-04-22 00:00:00,22,32.6,26.3,84,51,6.3,11,360,2,N 
2009-04-23 00:00:00,22,31.8,25.8,88,54,6.5,9,360,2,N 
2009-04-24 00:00:00,23,32,26.6,83,7,6.5,8,360,0,NE
2009-04-25 00:00:00,23,32.6,27.2,83,8888,6.2,6,360,1,N 
2009-04-26 00:00:00,23,31.6,27.6,85,0,0.4,6,45,0,NE
2009-04-27 00:00:00,23,31.6,26.6,86,2,4.8,5,360,1,N 
2009-04-28 00:00:00,22,33.6,26.1,89,20,4.8,6,45,1,N 
2009-04-29 00:00:00,23,32.4,27,86,11,5.5,7,360,1,N 
2009-04-30 00:00:00,23,32.8,27.4,82,0,5.4,3,360,2,SW
2009-05-01 00:00:00,23,31.7,26.4,85,1,4.8,7,135,1,N 
2009-05-02 00:00:00,23,32,27.1,83,4,4.7,6,180,1,N 
2009-05-03 00:00:00,23,32.8,28,76,4,6.2,4,135,1,N 
2009-05-04 00:00:00,24,32.6,27.9,84,13,6.3,6,90,1,SE
2009-05-05 00:00:00,24,33.2,27.5,81,2,6.4,5,180,1,NE
2009-05-06 00:00:00,23,33.4,27.1,82,63,6.6,10,360,1,NE
2009-05-07 00:00:00,23,32.8,26.7,85,0,5.4,5,360,1,N 
2009-05-08 00:00:00,23,32.4,27.2,86,8,6.1,8,225,1,SW
2009-05-09 00:00:00,23,32.8,27.7,82,8888,5.2,6,135,1,N 
2009-05-10 00:00:00,24,33,27.7,81,8888,7.5,6,225,1,NE
2009-05-11 00:00:00,23,32,27.5,80,8888,5.4,8,225,1,S 
2009-05-12 00:00:00,24,31.8,26.8,85,0,5.4,6,360,2,SW
2009-05-13 00:00:00,22,31.4,26.1,86,40,4.6,7,135,0,N 
2009-05-14 00:00:00,22,31,26.8,78,0,3.7,3,360,1,N 
2009-05-15 00:00:00,23,33.6,27.4,80,0,7.8,4,360,1,N 
2009-05-16 00:00:00,24,33.4,27.9,81,8888,6.4,3,360,1,SW
2009-05-17 00:00:00,24,32.8,27.9,81,1,7.5,6,360,1,N 
2009-05-18 00:00:00,23,32.9,27.8,80,8888,6.2,6,225,1,N 
2009-05-19 00:00:00,23,31,27.1,80,2,4.1,7,135,1,N 
2009-05-20 00:00:00,23,32.4,27.1,82,1,5.5,6,90,1,W 
2009-05-21 00:00:00,23,31.4,27.1,81,8888,3.6,6,90,1,E 
2009-05-22 00:00:00,23,31.2,25.9,86,12,4.6,6,135,1,N 
2009-05-23 00:00:00,22,31.2,26,85,39,5.8,6,360,2,N 
2009-05-24 00:00:00,22,32.2,27.6,79,7,7.5,9,360,2,W 
2009-05-25 00:00:00,22,30.6,26.4,88,28,2.6,8,135,1,N 
2009-05-26 00:00:00,23,33.6,26.5,86,21,6.6,3,360,2,N 
2009-05-27 00:00:00,22,31.6,25.7,86,63,7,8,180,1,N 
2009-05-28 00:00:00,22,32.6,26.8,82,20,5.5,6,360,1,E 
2009-05-29 00:00:00,23,29.7,26.1,89,8,1.4,6,135,1,N 
2009-05-30 00:00:00,23,30.4,26.4,87,7,0.4,6,90,1,N 
2009-05-31 00:00:00,23,32,27.2,80,0,7,5,360,0,N 
2009-06-01 00:00:00,23,31.6,27.2,85,8888,3.1,3,135,1,N 
2009-06-02 00:00:00,22,32,27.4,82,0,3.5,8,270,0,N 
2009-06-03 00:00:00,23,33.5,27.8,72,0,8,4,90,1,N 
2009-06-04 00:00:00,23,32,27.3,84,13,6.1,6,360,1,N 
2009-06-05 00:00:00,23,29,26.2,89,8888,0,6,90,0,N 
2009-06-06 00:00:00,23,31,26.6,84,2,3.5,7,45,0,N 
2009-06-07 00:00:00,24,32.2,26.9,83,1,4.2,3,360,1,N 
2009-06-08 00:00:00,23,31.8,27,84,6,3,3,135,1,N 
2009-06-09 00:00:00,23,31.6,26.8,84,15,5.4,6,90,1,N 
2009-06-10 00:00:00,23,31.4,26.8,81,0,3.9,6,360,1,S 
2009-06-11 00:00:00,23,31.8,27.1,83,0,6.5,6,360,1,NE
2009-06-12 00:00:00,23,31.2,27,82,8888,7,7,135,1,N 
2009-06-13 00:00:00,22,31,26.5,85,13,2.7,6,135,1,N 
2009-06-14 00:00:00,21,31.6,26.3,81,16,5.2,6,90,1,N 
2009-06-15 00:00:00,21,31.6,26,75,0,8,7,360,1,E 
2009-06-16 00:00:00,22,32.2,26.5,78,0,8,5,360,0,SW
2009-06-17 00:00:00,22,32.8,27.1,81,0,7.5,5,360,0,N 
2009-06-18 00:00:00,23,32,26.6,82,0,7.4,3,360,1,N 
2009-06-19 00:00:00,23,31.6,26.8,80,2,3.1,4,360,1,N 
2009-06-20 00:00:00,24,32,27.4,83,0,3,4,360,0,SW
2009-06-21 00:00:00,22,31.2,26.7,84,8888,0,4,360,1,N 
2009-06-22 00:00:00,22,31.2,25.7,83,8888,3.2,6,360,1,N 
2009-06-23 00:00:00,23,29.8,25.8,86,16,0,6,45,1,N 
2009-06-24 00:00:00,22,31.2,27,79,21,5.8,6,360,0,N 
2009-06-25 00:00:00,21,31.2,24.8,90,18,0,6,45,2,N 
2009-06-26 00:00:00,21,30.5,29.7,66,29,3,8,360,1,N 
2009-06-27 00:00:00,22,30.4,25.9,84,81,0.8,8,360,1,N 
2009-06-28 00:00:00,21,31.6,26.6,80,8888,6.8,6,360,1,N 
2009-06-29 00:00:00,22,31,26.5,76,0,7.4,6,135,1,SE
2009-06-30 00:00:00,23,25.8,24.7,92,17,0,6,45,1,N 
2009-07-01 00:00:00,22,29.4,,84,22,1.1,7,360,0,SW
2009-07-02 00:00:00,21,31.2,25.6,82,8888,4.7,4,135,2,N 
2009-07-03 00:00:00,21,32.2,26.5,82,22,4.6,7,135,0,N 
2009-07-04 00:00:00,22,30.2,25.8,84,0,3.3,6,45,1,N 
2009-07-05 00:00:00,22,31.4,26.8,79,8888,4.2,7,180,1,N 
2009-07-06 00:00:00,22,31.2,26.3,82,17,7.4,6,135,1,SE
2009-07-07 00:00:00,22,29.6,26.1,83,0,0,4,90,1,N 
2009-07-08 00:00:00,22,30.8,26.2,78,4,5.4,3,135,1,N 
2009-07-09 00:00:00,21,31.2,25.6,78,0,7,3,360,1,N 
2009-07-10 00:00:00,21,30,26.1,85,1,1.7,3,360,2,N 
2009-07-11 00:00:00,22,27.8,24.8,90,5,0.6,6,360,3,S 
2009-07-12 00:00:00,21,27.4,24.2,90,6,0,7,360,2,SW
2009-07-13 00:00:00,22,31.6,25.4,87,8888,4.6,9,90,1,SW
2009-07-14 00:00:00,22,26.6,24.5,92,93,0,7,135,0,N 
2009-07-15 00:00:00,21,28.4,25,87,7,1,4,360,1,N 
2009-07-16 00:00:00,22,30.8,26.3,78,8888,5.5,3,180,0,SW
2009-07-17 00:00:00,21,32,26.6,75,0,6.2,5,180,1,N 
